cdf,additive,1,0,0,100000
cdf,RSA,1,0,0,100000
freq,additive,1,0,0,100000
freq,RSA,1,0,0,100000
cdf,additive,1,0.01,0,100001
cdf,RSA,1,0.01,0,100001
freq,additive,1,0.01,0,100001
freq,RSA,1,0.01,0,100001
cdf,additive,1,0.02,0,100002
cdf,RSA,1,0.02,0,100002
freq,additive,1,0.02,0,100002
freq,RSA,1,0.02,0,100002
cdf,additive,1,0.04,0,100003
cdf,RSA,1,0.04,0,100003
freq,additive,1,0.04,0,100003
freq,RSA,1,0.04,0,100003
cdf,additive,1,0.06,0,100004
cdf,RSA,1,0.06,0,100004
freq,additive,1,0.06,0,100004
freq,RSA,1,0.06,0,100004
cdf,additive,1,0.08,0,100005
cdf,RSA,1,0.08,0,100005
freq,additive,1,0.08,0,100005
freq,RSA,1,0.08,0,100005
cdf,additive,1,0.1,0,100006
cdf,RSA,1,0.1,0,100006
freq,additive,1,0.1,0,100006
freq,RSA,1,0.1,0,100006
cdf,additive,1,0.16,0,100007
cdf,RSA,1,0.16,0,100007
freq,additive,1,0.16,0,100007
freq,RSA,1,0.16,0,100007
cdf,additive,1,0.2,0,100008
cdf,RSA,1,0.2,0,100008
freq,additive,1,0.2,0,100008
freq,RSA,1,0.2,0,100008
cdf,additive,1,0.32,0,100009
cdf,RSA,1,0.32,0,100009
freq,additive,1,0.32,0,100009
freq,RSA,1,0.32,0,100009
cdf,additive,1,0.36,0,100010
cdf,RSA,1,0.36,0,100010
freq,additive,1,0.36,0,100010
freq,RSA,1,0.36,0,100010
cdf,additive,1,0.4,0,100011
cdf,RSA,1,0.4,0,100011
freq,additive,1,0.4,0,100011
freq,RSA,1,0.4,0,100011
cdf,additive,1,0.64,0,100012
cdf,RSA,1,0.64,0,100012
freq,additive,1,0.64,0,100012
freq,RSA,1,0.64,0,100012
cdf,additive,1,1,0,100013
cdf,RSA,1,1,0,100013
freq,additive,1,1,0,100013
freq,RSA,1,1,0,100013
cdf,additive,2,0,0,100014
cdf,RSA,2,0,0,100014
freq,additive,2,0,0,100014
freq,RSA,2,0,0,100014
cdf,additive,2,0.01,0,100015
cdf,RSA,2,0.01,0,100015
freq,additive,2,0.01,0,100015
freq,RSA,2,0.01,0,100015
cdf,additive,2,0.02,0,100016
cdf,RSA,2,0.02,0,100016
freq,additive,2,0.02,0,100016
freq,RSA,2,0.02,0,100016
cdf,additive,2,0.04,0,100017
cdf,RSA,2,0.04,0,100017
freq,additive,2,0.04,0,100017
freq,RSA,2,0.04,0,100017
cdf,additive,2,0.06,0,100018
cdf,RSA,2,0.06,0,100018
freq,additive,2,0.06,0,100018
freq,RSA,2,0.06,0,100018
cdf,additive,2,0.08,0,100019
cdf,RSA,2,0.08,0,100019
freq,additive,2,0.08,0,100019
freq,RSA,2,0.08,0,100019
cdf,additive,2,0.1,0,100020
cdf,RSA,2,0.1,0,100020
freq,additive,2,0.1,0,100020
freq,RSA,2,0.1,0,100020
cdf,additive,2,0.16,0,100021
cdf,RSA,2,0.16,0,100021
freq,additive,2,0.16,0,100021
freq,RSA,2,0.16,0,100021
cdf,additive,2,0.2,0,100022
cdf,RSA,2,0.2,0,100022
freq,additive,2,0.2,0,100022
freq,RSA,2,0.2,0,100022
cdf,additive,2,0.32,0,100023
cdf,RSA,2,0.32,0,100023
freq,additive,2,0.32,0,100023
freq,RSA,2,0.32,0,100023
cdf,additive,2,0.36,0,100024
cdf,RSA,2,0.36,0,100024
freq,additive,2,0.36,0,100024
freq,RSA,2,0.36,0,100024
cdf,additive,2,0.4,0,100025
cdf,RSA,2,0.4,0,100025
freq,additive,2,0.4,0,100025
freq,RSA,2,0.4,0,100025
cdf,additive,2,0.64,0,100026
cdf,RSA,2,0.64,0,100026
freq,additive,2,0.64,0,100026
freq,RSA,2,0.64,0,100026
cdf,additive,2,1,0,100027
cdf,RSA,2,1,0,100027
freq,additive,2,1,0,100027
freq,RSA,2,1,0,100027
cdf,additive,4,0,0,100028
cdf,RSA,4,0,0,100028
freq,additive,4,0,0,100028
freq,RSA,4,0,0,100028
cdf,additive,4,0.01,0,100029
cdf,RSA,4,0.01,0,100029
freq,additive,4,0.01,0,100029
freq,RSA,4,0.01,0,100029
cdf,additive,4,0.02,0,100030
cdf,RSA,4,0.02,0,100030
freq,additive,4,0.02,0,100030
freq,RSA,4,0.02,0,100030
cdf,additive,4,0.04,0,100031
cdf,RSA,4,0.04,0,100031
freq,additive,4,0.04,0,100031
freq,RSA,4,0.04,0,100031
cdf,additive,4,0.06,0,100032
cdf,RSA,4,0.06,0,100032
freq,additive,4,0.06,0,100032
freq,RSA,4,0.06,0,100032
cdf,additive,4,0.08,0,100033
cdf,RSA,4,0.08,0,100033
freq,additive,4,0.08,0,100033
freq,RSA,4,0.08,0,100033
cdf,additive,4,0.1,0,100034
cdf,RSA,4,0.1,0,100034
freq,additive,4,0.1,0,100034
freq,RSA,4,0.1,0,100034
cdf,additive,4,0.16,0,100035
cdf,RSA,4,0.16,0,100035
freq,additive,4,0.16,0,100035
freq,RSA,4,0.16,0,100035
cdf,additive,4,0.2,0,100036
cdf,RSA,4,0.2,0,100036
freq,additive,4,0.2,0,100036
freq,RSA,4,0.2,0,100036
cdf,additive,4,0.32,0,100037
cdf,RSA,4,0.32,0,100037
freq,additive,4,0.32,0,100037
freq,RSA,4,0.32,0,100037
cdf,additive,4,0.36,0,100038
cdf,RSA,4,0.36,0,100038
freq,additive,4,0.36,0,100038
freq,RSA,4,0.36,0,100038
cdf,additive,4,0.4,0,100039
cdf,RSA,4,0.4,0,100039
freq,additive,4,0.4,0,100039
freq,RSA,4,0.4,0,100039
cdf,additive,4,0.64,0,100040
cdf,RSA,4,0.64,0,100040
freq,additive,4,0.64,0,100040
freq,RSA,4,0.64,0,100040
cdf,additive,4,1,0,100041
cdf,RSA,4,1,0,100041
freq,additive,4,1,0,100041
freq,RSA,4,1,0,100041
cdf,additive,6,0,0,100042
cdf,RSA,6,0,0,100042
freq,additive,6,0,0,100042
freq,RSA,6,0,0,100042
cdf,additive,6,0.01,0,100043
cdf,RSA,6,0.01,0,100043
freq,additive,6,0.01,0,100043
freq,RSA,6,0.01,0,100043
cdf,additive,6,0.02,0,100044
cdf,RSA,6,0.02,0,100044
freq,additive,6,0.02,0,100044
freq,RSA,6,0.02,0,100044
cdf,additive,6,0.04,0,100045
cdf,RSA,6,0.04,0,100045
freq,additive,6,0.04,0,100045
freq,RSA,6,0.04,0,100045
cdf,additive,6,0.06,0,100046
cdf,RSA,6,0.06,0,100046
freq,additive,6,0.06,0,100046
freq,RSA,6,0.06,0,100046
cdf,additive,6,0.08,0,100047
cdf,RSA,6,0.08,0,100047
freq,additive,6,0.08,0,100047
freq,RSA,6,0.08,0,100047
cdf,additive,6,0.1,0,100048
cdf,RSA,6,0.1,0,100048
freq,additive,6,0.1,0,100048
freq,RSA,6,0.1,0,100048
cdf,additive,6,0.16,0,100049
cdf,RSA,6,0.16,0,100049
freq,additive,6,0.16,0,100049
freq,RSA,6,0.16,0,100049
cdf,additive,6,0.2,0,100050
cdf,RSA,6,0.2,0,100050
freq,additive,6,0.2,0,100050
freq,RSA,6,0.2,0,100050
cdf,additive,6,0.32,0,100051
cdf,RSA,6,0.32,0,100051
freq,additive,6,0.32,0,100051
freq,RSA,6,0.32,0,100051
cdf,additive,6,0.36,0,100052
cdf,RSA,6,0.36,0,100052
freq,additive,6,0.36,0,100052
freq,RSA,6,0.36,0,100052
cdf,additive,6,0.4,0,100053
cdf,RSA,6,0.4,0,100053
freq,additive,6,0.4,0,100053
freq,RSA,6,0.4,0,100053
cdf,additive,6,0.64,0,100054
cdf,RSA,6,0.64,0,100054
freq,additive,6,0.64,0,100054
freq,RSA,6,0.64,0,100054
cdf,additive,6,1,0,100055
cdf,RSA,6,1,0,100055
freq,additive,6,1,0,100055
freq,RSA,6,1,0,100055
cdf,additive,8,0,0,100056
cdf,RSA,8,0,0,100056
freq,additive,8,0,0,100056
freq,RSA,8,0,0,100056
cdf,additive,8,0.01,0,100057
cdf,RSA,8,0.01,0,100057
freq,additive,8,0.01,0,100057
freq,RSA,8,0.01,0,100057
cdf,additive,8,0.02,0,100058
cdf,RSA,8,0.02,0,100058
freq,additive,8,0.02,0,100058
freq,RSA,8,0.02,0,100058
cdf,additive,8,0.04,0,100059
cdf,RSA,8,0.04,0,100059
freq,additive,8,0.04,0,100059
freq,RSA,8,0.04,0,100059
cdf,additive,8,0.06,0,100060
cdf,RSA,8,0.06,0,100060
freq,additive,8,0.06,0,100060
freq,RSA,8,0.06,0,100060
cdf,additive,8,0.08,0,100061
cdf,RSA,8,0.08,0,100061
freq,additive,8,0.08,0,100061
freq,RSA,8,0.08,0,100061
cdf,additive,8,0.1,0,100062
cdf,RSA,8,0.1,0,100062
freq,additive,8,0.1,0,100062
freq,RSA,8,0.1,0,100062
cdf,additive,8,0.16,0,100063
cdf,RSA,8,0.16,0,100063
freq,additive,8,0.16,0,100063
freq,RSA,8,0.16,0,100063
cdf,additive,8,0.2,0,100064
cdf,RSA,8,0.2,0,100064
freq,additive,8,0.2,0,100064
freq,RSA,8,0.2,0,100064
cdf,additive,8,0.32,0,100065
cdf,RSA,8,0.32,0,100065
freq,additive,8,0.32,0,100065
freq,RSA,8,0.32,0,100065
cdf,additive,8,0.36,0,100066
cdf,RSA,8,0.36,0,100066
freq,additive,8,0.36,0,100066
freq,RSA,8,0.36,0,100066
cdf,additive,8,0.4,0,100067
cdf,RSA,8,0.4,0,100067
freq,additive,8,0.4,0,100067
freq,RSA,8,0.4,0,100067
cdf,additive,8,0.64,0,100068
cdf,RSA,8,0.64,0,100068
freq,additive,8,0.64,0,100068
freq,RSA,8,0.64,0,100068
cdf,additive,8,1,0,100069
cdf,RSA,8,1,0,100069
freq,additive,8,1,0,100069
freq,RSA,8,1,0,100069
cdf,additive,10,0,0,100070
cdf,RSA,10,0,0,100070
freq,additive,10,0,0,100070
freq,RSA,10,0,0,100070
cdf,additive,10,0.01,0,100071
cdf,RSA,10,0.01,0,100071
freq,additive,10,0.01,0,100071
freq,RSA,10,0.01,0,100071
cdf,additive,10,0.02,0,100072
cdf,RSA,10,0.02,0,100072
freq,additive,10,0.02,0,100072
freq,RSA,10,0.02,0,100072
cdf,additive,10,0.04,0,100073
cdf,RSA,10,0.04,0,100073
freq,additive,10,0.04,0,100073
freq,RSA,10,0.04,0,100073
cdf,additive,10,0.06,0,100074
cdf,RSA,10,0.06,0,100074
freq,additive,10,0.06,0,100074
freq,RSA,10,0.06,0,100074
cdf,additive,10,0.08,0,100075
cdf,RSA,10,0.08,0,100075
freq,additive,10,0.08,0,100075
freq,RSA,10,0.08,0,100075
cdf,additive,10,0.1,0,100076
cdf,RSA,10,0.1,0,100076
freq,additive,10,0.1,0,100076
freq,RSA,10,0.1,0,100076
cdf,additive,10,0.16,0,100077
cdf,RSA,10,0.16,0,100077
freq,additive,10,0.16,0,100077
freq,RSA,10,0.16,0,100077
cdf,additive,10,0.2,0,100078
cdf,RSA,10,0.2,0,100078
freq,additive,10,0.2,0,100078
freq,RSA,10,0.2,0,100078
cdf,additive,10,0.32,0,100079
cdf,RSA,10,0.32,0,100079
freq,additive,10,0.32,0,100079
freq,RSA,10,0.32,0,100079
cdf,additive,10,0.36,0,100080
cdf,RSA,10,0.36,0,100080
freq,additive,10,0.36,0,100080
freq,RSA,10,0.36,0,100080
cdf,additive,10,0.4,0,100081
cdf,RSA,10,0.4,0,100081
freq,additive,10,0.4,0,100081
freq,RSA,10,0.4,0,100081
cdf,additive,10,0.64,0,100082
cdf,RSA,10,0.64,0,100082
freq,additive,10,0.64,0,100082
freq,RSA,10,0.64,0,100082
cdf,additive,10,1,0,100083
cdf,RSA,10,1,0,100083
freq,additive,10,1,0,100083
freq,RSA,10,1,0,100083
cdf,additive,12,0,0,100084
cdf,RSA,12,0,0,100084
freq,additive,12,0,0,100084
freq,RSA,12,0,0,100084
cdf,additive,12,0.01,0,100085
cdf,RSA,12,0.01,0,100085
freq,additive,12,0.01,0,100085
freq,RSA,12,0.01,0,100085
cdf,additive,12,0.02,0,100086
cdf,RSA,12,0.02,0,100086
freq,additive,12,0.02,0,100086
freq,RSA,12,0.02,0,100086
cdf,additive,12,0.04,0,100087
cdf,RSA,12,0.04,0,100087
freq,additive,12,0.04,0,100087
freq,RSA,12,0.04,0,100087
cdf,additive,12,0.06,0,100088
cdf,RSA,12,0.06,0,100088
freq,additive,12,0.06,0,100088
freq,RSA,12,0.06,0,100088
cdf,additive,12,0.08,0,100089
cdf,RSA,12,0.08,0,100089
freq,additive,12,0.08,0,100089
freq,RSA,12,0.08,0,100089
cdf,additive,12,0.1,0,100090
cdf,RSA,12,0.1,0,100090
freq,additive,12,0.1,0,100090
freq,RSA,12,0.1,0,100090
cdf,additive,12,0.16,0,100091
cdf,RSA,12,0.16,0,100091
freq,additive,12,0.16,0,100091
freq,RSA,12,0.16,0,100091
cdf,additive,12,0.2,0,100092
cdf,RSA,12,0.2,0,100092
freq,additive,12,0.2,0,100092
freq,RSA,12,0.2,0,100092
cdf,additive,12,0.32,0,100093
cdf,RSA,12,0.32,0,100093
freq,additive,12,0.32,0,100093
freq,RSA,12,0.32,0,100093
cdf,additive,12,0.36,0,100094
cdf,RSA,12,0.36,0,100094
freq,additive,12,0.36,0,100094
freq,RSA,12,0.36,0,100094
cdf,additive,12,0.4,0,100095
cdf,RSA,12,0.4,0,100095
freq,additive,12,0.4,0,100095
freq,RSA,12,0.4,0,100095
cdf,additive,12,0.64,0,100096
cdf,RSA,12,0.64,0,100096
freq,additive,12,0.64,0,100096
freq,RSA,12,0.64,0,100096
cdf,additive,12,1,0,100097
cdf,RSA,12,1,0,100097
freq,additive,12,1,0,100097
freq,RSA,12,1,0,100097
cdf,additive,14,0,0,100098
cdf,RSA,14,0,0,100098
freq,additive,14,0,0,100098
freq,RSA,14,0,0,100098
cdf,additive,14,0.01,0,100099
cdf,RSA,14,0.01,0,100099
freq,additive,14,0.01,0,100099
freq,RSA,14,0.01,0,100099
cdf,additive,14,0.02,0,100100
cdf,RSA,14,0.02,0,100100
freq,additive,14,0.02,0,100100
freq,RSA,14,0.02,0,100100
cdf,additive,14,0.04,0,100101
cdf,RSA,14,0.04,0,100101
freq,additive,14,0.04,0,100101
freq,RSA,14,0.04,0,100101
cdf,additive,14,0.06,0,100102
cdf,RSA,14,0.06,0,100102
freq,additive,14,0.06,0,100102
freq,RSA,14,0.06,0,100102
cdf,additive,14,0.08,0,100103
cdf,RSA,14,0.08,0,100103
freq,additive,14,0.08,0,100103
freq,RSA,14,0.08,0,100103
cdf,additive,14,0.1,0,100104
cdf,RSA,14,0.1,0,100104
freq,additive,14,0.1,0,100104
freq,RSA,14,0.1,0,100104
cdf,additive,14,0.16,0,100105
cdf,RSA,14,0.16,0,100105
freq,additive,14,0.16,0,100105
freq,RSA,14,0.16,0,100105
cdf,additive,14,0.2,0,100106
cdf,RSA,14,0.2,0,100106
freq,additive,14,0.2,0,100106
freq,RSA,14,0.2,0,100106
cdf,additive,14,0.32,0,100107
cdf,RSA,14,0.32,0,100107
freq,additive,14,0.32,0,100107
freq,RSA,14,0.32,0,100107
cdf,additive,14,0.36,0,100108
cdf,RSA,14,0.36,0,100108
freq,additive,14,0.36,0,100108
freq,RSA,14,0.36,0,100108
cdf,additive,14,0.4,0,100109
cdf,RSA,14,0.4,0,100109
freq,additive,14,0.4,0,100109
freq,RSA,14,0.4,0,100109
cdf,additive,14,0.64,0,100110
cdf,RSA,14,0.64,0,100110
freq,additive,14,0.64,0,100110
freq,RSA,14,0.64,0,100110
cdf,additive,14,1,0,100111
cdf,RSA,14,1,0,100111
freq,additive,14,1,0,100111
freq,RSA,14,1,0,100111
cdf,additive,16,0,0,100112
cdf,RSA,16,0,0,100112
freq,additive,16,0,0,100112
freq,RSA,16,0,0,100112
cdf,additive,16,0.01,0,100113
cdf,RSA,16,0.01,0,100113
freq,additive,16,0.01,0,100113
freq,RSA,16,0.01,0,100113
cdf,additive,16,0.02,0,100114
cdf,RSA,16,0.02,0,100114
freq,additive,16,0.02,0,100114
freq,RSA,16,0.02,0,100114
cdf,additive,16,0.04,0,100115
cdf,RSA,16,0.04,0,100115
freq,additive,16,0.04,0,100115
freq,RSA,16,0.04,0,100115
cdf,additive,16,0.06,0,100116
cdf,RSA,16,0.06,0,100116
freq,additive,16,0.06,0,100116
freq,RSA,16,0.06,0,100116
cdf,additive,16,0.08,0,100117
cdf,RSA,16,0.08,0,100117
freq,additive,16,0.08,0,100117
freq,RSA,16,0.08,0,100117
cdf,additive,16,0.1,0,100118
cdf,RSA,16,0.1,0,100118
freq,additive,16,0.1,0,100118
freq,RSA,16,0.1,0,100118
cdf,additive,16,0.16,0,100119
cdf,RSA,16,0.16,0,100119
freq,additive,16,0.16,0,100119
freq,RSA,16,0.16,0,100119
cdf,additive,16,0.2,0,100120
cdf,RSA,16,0.2,0,100120
freq,additive,16,0.2,0,100120
freq,RSA,16,0.2,0,100120
cdf,additive,16,0.32,0,100121
cdf,RSA,16,0.32,0,100121
freq,additive,16,0.32,0,100121
freq,RSA,16,0.32,0,100121
cdf,additive,16,0.36,0,100122
cdf,RSA,16,0.36,0,100122
freq,additive,16,0.36,0,100122
freq,RSA,16,0.36,0,100122
cdf,additive,16,0.4,0,100123
cdf,RSA,16,0.4,0,100123
freq,additive,16,0.4,0,100123
freq,RSA,16,0.4,0,100123
cdf,additive,16,0.64,0,100124
cdf,RSA,16,0.64,0,100124
freq,additive,16,0.64,0,100124
freq,RSA,16,0.64,0,100124
cdf,additive,16,1,0,100125
cdf,RSA,16,1,0,100125
freq,additive,16,1,0,100125
freq,RSA,16,1,0,100125
cdf,additive,20,0,0,100126
cdf,RSA,20,0,0,100126
freq,additive,20,0,0,100126
freq,RSA,20,0,0,100126
cdf,additive,20,0.01,0,100127
cdf,RSA,20,0.01,0,100127
freq,additive,20,0.01,0,100127
freq,RSA,20,0.01,0,100127
cdf,additive,20,0.02,0,100128
cdf,RSA,20,0.02,0,100128
freq,additive,20,0.02,0,100128
freq,RSA,20,0.02,0,100128
cdf,additive,20,0.04,0,100129
cdf,RSA,20,0.04,0,100129
freq,additive,20,0.04,0,100129
freq,RSA,20,0.04,0,100129
cdf,additive,20,0.06,0,100130
cdf,RSA,20,0.06,0,100130
freq,additive,20,0.06,0,100130
freq,RSA,20,0.06,0,100130
cdf,additive,20,0.08,0,100131
cdf,RSA,20,0.08,0,100131
freq,additive,20,0.08,0,100131
freq,RSA,20,0.08,0,100131
cdf,additive,20,0.1,0,100132
cdf,RSA,20,0.1,0,100132
freq,additive,20,0.1,0,100132
freq,RSA,20,0.1,0,100132
cdf,additive,20,0.16,0,100133
cdf,RSA,20,0.16,0,100133
freq,additive,20,0.16,0,100133
freq,RSA,20,0.16,0,100133
cdf,additive,20,0.2,0,100134
cdf,RSA,20,0.2,0,100134
freq,additive,20,0.2,0,100134
freq,RSA,20,0.2,0,100134
cdf,additive,20,0.32,0,100135
cdf,RSA,20,0.32,0,100135
freq,additive,20,0.32,0,100135
freq,RSA,20,0.32,0,100135
cdf,additive,20,0.36,0,100136
cdf,RSA,20,0.36,0,100136
freq,additive,20,0.36,0,100136
freq,RSA,20,0.36,0,100136
cdf,additive,20,0.4,0,100137
cdf,RSA,20,0.4,0,100137
freq,additive,20,0.4,0,100137
freq,RSA,20,0.4,0,100137
cdf,additive,20,0.64,0,100138
cdf,RSA,20,0.64,0,100138
freq,additive,20,0.64,0,100138
freq,RSA,20,0.64,0,100138
cdf,additive,20,1,0,100139
cdf,RSA,20,1,0,100139
freq,additive,20,1,0,100139
freq,RSA,20,1,0,100139
cdf,additive,24,0,0,100140
cdf,RSA,24,0,0,100140
freq,additive,24,0,0,100140
freq,RSA,24,0,0,100140
cdf,additive,24,0.01,0,100141
cdf,RSA,24,0.01,0,100141
freq,additive,24,0.01,0,100141
freq,RSA,24,0.01,0,100141
cdf,additive,24,0.02,0,100142
cdf,RSA,24,0.02,0,100142
freq,additive,24,0.02,0,100142
freq,RSA,24,0.02,0,100142
cdf,additive,24,0.04,0,100143
cdf,RSA,24,0.04,0,100143
freq,additive,24,0.04,0,100143
freq,RSA,24,0.04,0,100143
cdf,additive,24,0.06,0,100144
cdf,RSA,24,0.06,0,100144
freq,additive,24,0.06,0,100144
freq,RSA,24,0.06,0,100144
cdf,additive,24,0.08,0,100145
cdf,RSA,24,0.08,0,100145
freq,additive,24,0.08,0,100145
freq,RSA,24,0.08,0,100145
cdf,additive,24,0.1,0,100146
cdf,RSA,24,0.1,0,100146
freq,additive,24,0.1,0,100146
freq,RSA,24,0.1,0,100146
cdf,additive,24,0.16,0,100147
cdf,RSA,24,0.16,0,100147
freq,additive,24,0.16,0,100147
freq,RSA,24,0.16,0,100147
cdf,additive,24,0.2,0,100148
cdf,RSA,24,0.2,0,100148
freq,additive,24,0.2,0,100148
freq,RSA,24,0.2,0,100148
cdf,additive,24,0.32,0,100149
cdf,RSA,24,0.32,0,100149
freq,additive,24,0.32,0,100149
freq,RSA,24,0.32,0,100149
cdf,additive,24,0.36,0,100150
cdf,RSA,24,0.36,0,100150
freq,additive,24,0.36,0,100150
freq,RSA,24,0.36,0,100150
cdf,additive,24,0.4,0,100151
cdf,RSA,24,0.4,0,100151
freq,additive,24,0.4,0,100151
freq,RSA,24,0.4,0,100151
cdf,additive,24,0.64,0,100152
cdf,RSA,24,0.64,0,100152
freq,additive,24,0.64,0,100152
freq,RSA,24,0.64,0,100152
cdf,additive,24,1,0,100153
cdf,RSA,24,1,0,100153
freq,additive,24,1,0,100153
freq,RSA,24,1,0,100153
cdf,additive,28,0,0,100154
cdf,RSA,28,0,0,100154
freq,additive,28,0,0,100154
freq,RSA,28,0,0,100154
cdf,additive,28,0.01,0,100155
cdf,RSA,28,0.01,0,100155
freq,additive,28,0.01,0,100155
freq,RSA,28,0.01,0,100155
cdf,additive,28,0.02,0,100156
cdf,RSA,28,0.02,0,100156
freq,additive,28,0.02,0,100156
freq,RSA,28,0.02,0,100156
cdf,additive,28,0.04,0,100157
cdf,RSA,28,0.04,0,100157
freq,additive,28,0.04,0,100157
freq,RSA,28,0.04,0,100157
cdf,additive,28,0.06,0,100158
cdf,RSA,28,0.06,0,100158
freq,additive,28,0.06,0,100158
freq,RSA,28,0.06,0,100158
cdf,additive,28,0.08,0,100159
cdf,RSA,28,0.08,0,100159
freq,additive,28,0.08,0,100159
freq,RSA,28,0.08,0,100159
cdf,additive,28,0.1,0,100160
cdf,RSA,28,0.1,0,100160
freq,additive,28,0.1,0,100160
freq,RSA,28,0.1,0,100160
cdf,additive,28,0.16,0,100161
cdf,RSA,28,0.16,0,100161
freq,additive,28,0.16,0,100161
freq,RSA,28,0.16,0,100161
cdf,additive,28,0.2,0,100162
cdf,RSA,28,0.2,0,100162
freq,additive,28,0.2,0,100162
freq,RSA,28,0.2,0,100162
cdf,additive,28,0.32,0,100163
cdf,RSA,28,0.32,0,100163
freq,additive,28,0.32,0,100163
freq,RSA,28,0.32,0,100163
cdf,additive,28,0.36,0,100164
cdf,RSA,28,0.36,0,100164
freq,additive,28,0.36,0,100164
freq,RSA,28,0.36,0,100164
cdf,additive,28,0.4,0,100165
cdf,RSA,28,0.4,0,100165
freq,additive,28,0.4,0,100165
freq,RSA,28,0.4,0,100165
cdf,additive,28,0.64,0,100166
cdf,RSA,28,0.64,0,100166
freq,additive,28,0.64,0,100166
freq,RSA,28,0.64,0,100166
cdf,additive,28,1,0,100167
cdf,RSA,28,1,0,100167
freq,additive,28,1,0,100167
freq,RSA,28,1,0,100167
cdf,additive,32,0,0,100168
cdf,RSA,32,0,0,100168
freq,additive,32,0,0,100168
freq,RSA,32,0,0,100168
cdf,additive,32,0.01,0,100169
cdf,RSA,32,0.01,0,100169
freq,additive,32,0.01,0,100169
freq,RSA,32,0.01,0,100169
cdf,additive,32,0.02,0,100170
cdf,RSA,32,0.02,0,100170
freq,additive,32,0.02,0,100170
freq,RSA,32,0.02,0,100170
cdf,additive,32,0.04,0,100171
cdf,RSA,32,0.04,0,100171
freq,additive,32,0.04,0,100171
freq,RSA,32,0.04,0,100171
cdf,additive,32,0.06,0,100172
cdf,RSA,32,0.06,0,100172
freq,additive,32,0.06,0,100172
freq,RSA,32,0.06,0,100172
cdf,additive,32,0.08,0,100173
cdf,RSA,32,0.08,0,100173
freq,additive,32,0.08,0,100173
freq,RSA,32,0.08,0,100173
cdf,additive,32,0.1,0,100174
cdf,RSA,32,0.1,0,100174
freq,additive,32,0.1,0,100174
freq,RSA,32,0.1,0,100174
cdf,additive,32,0.16,0,100175
cdf,RSA,32,0.16,0,100175
freq,additive,32,0.16,0,100175
freq,RSA,32,0.16,0,100175
cdf,additive,32,0.2,0,100176
cdf,RSA,32,0.2,0,100176
freq,additive,32,0.2,0,100176
freq,RSA,32,0.2,0,100176
cdf,additive,32,0.32,0,100177
cdf,RSA,32,0.32,0,100177
freq,additive,32,0.32,0,100177
freq,RSA,32,0.32,0,100177
cdf,additive,32,0.36,0,100178
cdf,RSA,32,0.36,0,100178
freq,additive,32,0.36,0,100178
freq,RSA,32,0.36,0,100178
cdf,additive,32,0.4,0,100179
cdf,RSA,32,0.4,0,100179
freq,additive,32,0.4,0,100179
freq,RSA,32,0.4,0,100179
cdf,additive,32,0.64,0,100180
cdf,RSA,32,0.64,0,100180
freq,additive,32,0.64,0,100180
freq,RSA,32,0.64,0,100180
cdf,additive,32,1,0,100181
cdf,RSA,32,1,0,100181
freq,additive,32,1,0,100181
freq,RSA,32,1,0,100181
